Metric,albedo,emissivity,CE,CH,rso_scale,cloud_scale,wind_exponent,Qsw,Qlw,Qe,Qh,Qnet,Residual_W_m2
Winter,0.1,0.99,0.00156,0.00156,0.9,1.2,0.16666666666666666,63.275034340659346,-59.930085324250854,-14.226971447724157,-1.9137244531874475,-12.795746884503112,
Winter,0.1,0.99,0.00156,0.00156,1.1,0.8,0.125,63.275034340659346,-75.92567097183507,-13.304198308914392,-1.7895987018303467,-27.74443364192047,
Winter,0.1,0.99,0.00156,0.00156,1.1,0.8,0.16666666666666666,63.275034340659346,-75.92567097183507,-14.226971447724157,-1.9137244531874475,-28.791332532087335,
Winter,0.1,0.99,0.00156,0.00156,1.1,1.2,0.125,63.275034340659346,-57.49884887764438,-13.304198308914392,-1.7895987018303467,-9.31761154772977,
Winter,0.1,0.99,0.00156,0.00156,1.1,1.2,0.16666666666666666,63.275034340659346,-57.49884887764438,-14.226971447724157,-1.9137244531874475,-10.364510437896636,
AnnualContinuous,0.05,0.96,0.00104,0.00104,0.9,0.8,0.125,118.40908297440373,-39.543331861403885,-23.884761385104788,-0.6773083330960107,54.30368139479905,54.45400749226475
AnnualContinuous,0.05,0.96,0.00104,0.00104,0.9,0.8,0.16666666666666666,118.40908297440373,-39.543331861403885,-25.541397562745612,-0.7242861307776821,52.600067419476545,52.750393516942246
AnnualContinuous,0.05,0.96,0.00104,0.00104,0.9,1.2,0.125,118.40908297440373,-23.345425652522238,-23.884761385104788,-0.6773083330960107,70.5015876036807,70.65191370114641
AnnualContinuous,0.05,0.96,0.00104,0.00104,0.9,1.2,0.16666666666666666,118.40908297440373,-23.345425652522238,-25.541397562745612,-0.7242861307776821,68.79797362835819,68.9482997258239
AnnualContinuous,0.05,0.96,0.00104,0.00104,1.1,0.8,0.125,118.40908297440373,-37.10793476837665,-23.884761385104788,-0.6773083330960107,56.73907848782628,56.889404585291985
AnnualContinuous,0.05,0.96,0.00104,0.00104,1.1,0.8,0.16666666666666666,118.40908297440373,-37.10793476837665,-25.541397562745612,-0.7242861307776821,55.03546451250378,55.18579060996948
AnnualContinuous,0.05,0.96,0.00104,0.00104,1.1,1.2,0.125,118.40908297440373,-19.96333268741131,-23.884761385104788,-0.6773083330960107,73.88368056879163,74.03400666625734
AnnualContinuous,0.05,0.96,0.00104,0.00104,1.1,1.2,0.16666666666666666,118.40908297440373,-19.96333268741131,-25.541397562745612,-0.7242861307776821,72.18006659346912,72.33039269093483
AnnualContinuous,0.05,0.96,0.00104,0.00156,0.9,0.8,0.125,118.40908297440373,-39.543331861403885,-23.884761385104788,-1.015962499644016,53.96502722825104,54.11535332571674
AnnualContinuous,0.05,0.96,0.00104,0.00156,0.9,0.8,0.16666666666666666,118.40908297440373,-39.543331861403885,-25.541397562745612,-1.0864291961665231,52.23792435408771,52.38825045155341
AnnualContinuous,0.05,0.96,0.00104,0.00156,0.9,1.2,0.125,118.40908297440373,-23.345425652522238,-23.884761385104788,-1.015962499644016,70.1629334371327,70.3132595345984
AnnualContinuous,0.05,0.96,0.00104,0.00156,0.9,1.2,0.16666666666666666,118.40908297440373,-23.345425652522238,-25.541397562745612,-1.0864291961665231,68.43583056296936,68.58615666043507
AnnualContinuous,0.05,0.96,0.00104,0.00156,1.1,0.8,0.125,118.40908297440373,-37.10793476837665,-23.884761385104788,-1.015962499644016,56.40042432127827,56.550750418743974
AnnualContinuous,0.05,0.96,0.00104,0.00156,1.1,0.8,0.16666666666666666,118.40908297440373,-37.10793476837665,-25.541397562745612,-1.0864291961665231,54.673321447114944,54.823647544580645
AnnualContinuous,0.05,0.96,0.00104,0.00156,1.1,1.2,0.125,118.40908297440373,-19.96333268741131,-23.884761385104788,-1.015962499644016,73.54502640224362,73.69535249970933
AnnualContinuous,0.05,0.96,0.00104,0.00156,1.1,1.2,0.16666666666666666,118.40908297440373,-19.96333268741131,-25.541397562745612,-1.0864291961665231,71.81792352808029,71.968249625546
AnnualContinuous,0.05,0.96,0.00156,0.00104,0.9,0.8,0.125,118.40908297440373,-39.543331861403885,-35.827142077657186,-0.6773083330960107,42.36130070224665,42.51162679971235
AnnualContinuous,0.05,0.96,0.00156,0.00104,0.9,0.8,0.16666666666666666,118.40908297440373,-39.543331861403885,-38.312096344118416,-0.7242861307776821,39.829368638103745,39.979694735569446
AnnualContinuous,0.05,0.96,0.00156,0.00104,0.9,1.2,0.125,118.40908297440373,-23.345425652522238,-35.827142077657186,-0.6773083330960107,58.5592069111283,58.709533008594
AnnualContinuous,0.05,0.96,0.00156,0.00104,0.9,1.2,0.16666666666666666,118.40908297440373,-23.345425652522238,-38.312096344118416,-0.7242861307776821,56.02727484698539,56.17760094445109
AnnualContinuous,0.05,0.96,0.00156,0.00104,1.1,0.8,0.125,118.40908297440373,-37.10793476837665,-35.827142077657186,-0.6773083330960107,44.796697795273886,44.94702389273959
AnnualContinuous,0.05,0.96,0.00156,0.00104,1.1,0.8,0.16666666666666666,118.40908297440373,-37.10793476837665,-38.312096344118416,-0.7242861307776821,42.26476573113098,42.41509182859668
AnnualContinuous,0.05,0.96,0.00156,0.00104,1.1,1.2,0.125,118.40908297440373,-19.96333268741131,-35.827142077657186,-0.6773083330960107,61.94129987623923,62.09162597370493
AnnualContinuous,0.05,0.96,0.00156,0.00104,1.1,1.2,0.16666666666666666,118.40908297440373,-19.96333268741131,-38.312096344118416,-0.7242861307776821,59.40936781209632,59.55969390956202
AnnualContinuous,0.05,0.96,0.00156,0.00156,0.9,0.8,0.125,118.40908297440373,-39.543331861403885,-35.827142077657186,-1.015962499644016,42.02264653569864,42.17297263316434
AnnualContinuous,0.05,0.96,0.00156,0.00156,0.9,0.8,0.16666666666666666,118.40908297440373,-39.543331861403885,-38.312096344118416,-1.0864291961665231,39.46722557271491,39.61755167018061
AnnualContinuous,0.05,0.96,0.00156,0.00156,0.9,1.2,0.125,118.40908297440373,-23.345425652522238,-35.827142077657186,-1.015962499644016,58.22055274458029,58.37087884204599
AnnualContinuous,0.05,0.96,0.00156,0.00156,0.9,1.2,0.16666666666666666,118.40908297440373,-23.345425652522238,-38.312096344118416,-1.0864291961665231,55.66513178159656,55.81545787906226
AnnualContinuous,0.05,0.96,0.00156,0.00156,1.1,0.8,0.125,118.40908297440373,-37.10793476837665,-35.827142077657186,-1.015962499644016,44.458043628725875,44.608369726191576
AnnualContinuous,0.05,0.96,0.00156,0.00156,1.1,0.8,0.16666666666666666,118.40908297440373,-37.10793476837665,-38.312096344118416,-1.0864291961665231,41.90262266574214,42.052948763207844
AnnualContinuous,0.05,0.96,0.00156,0.00156,1.1,1.2,0.125,118.40908297440373,-19.96333268741131,-35.827142077657186,-1.015962499644016,61.60264570969122,61.75297180715692
AnnualContinuous,0.05,0.96,0.00156,0.00156,1.1,1.2,0.16666666666666666,118.40908297440373,-19.96333268741131,-38.312096344118416,-1.0864291961665231,59.047224746707485,59.197550844173186
AnnualContinuous,0.05,0.99,0.00104,0.00104,0.9,0.8,0.125,118.40908297440373,-52.34490249855685,-23.884761385104788,-0.6773083330960107,41.502110757646086,41.65243685511179
AnnualContinuous,0.05,0.99,0.00104,0.00104,0.9,0.8,0.16666666666666666,118.40908297440373,-52.34490249855685,-25.541397562745612,-0.7242861307776821,39.79849678232358,39.94882287978928
AnnualContinuous,0.05,0.99,0.00104,0.00104,0.9,1.2,0.125,118.40908297440373,-36.1469962896752,-23.884761385104788,-0.6773083330960107,57.700016966527734,57.850343063993435
AnnualContinuous,0.05,0.99,0.00104,0.00104,0.9,1.2,0.16666666666666666,118.40908297440373,-36.1469962896752,-25.541397562745612,-0.7242861307776821,55.99640299120523,56.14672908867093
AnnualContinuous,0.05,0.99,0.00104,0.00104,1.1,0.8,0.125,118.40908297440373,-49.909505405529615,-23.884761385104788,-0.6773083330960107,43.93750785067332,44.08783394813902
AnnualContinuous,0.05,0.99,0.00104,0.00104,1.1,0.8,0.16666666666666666,118.40908297440373,-49.909505405529615,-25.541397562745612,-0.7242861307776821,42.233893875350816,42.38421997281652
AnnualContinuous,0.05,0.99,0.00104,0.00104,1.1,1.2,0.125,118.40908297440373,-32.76490332456427,-23.884761385104788,-0.6773083330960107,61.08210993163866,61.23243602910436
AnnualContinuous,0.05,0.99,0.00104,0.00104,1.1,1.2,0.16666666666666666,118.40908297440373,-32.76490332456427,-25.541397562745612,-0.7242861307776821,59.37849595631616,59.52882205378186
AnnualContinuous,0.05,0.99,0.00104,0.00156,0.9,0.8,0.125,118.40908297440373,-52.34490249855685,-23.884761385104788,-1.015962499644016,41.163456591098075,41.313782688563776
AnnualContinuous,0.05,0.99,0.00104,0.00156,0.9,0.8,0.16666666666666666,118.40908297440373,-52.34490249855685,-25.541397562745612,-1.0864291961665231,39.43635371693475,39.58667981440045
AnnualContinuous,0.05,0.99,0.00104,0.00156,0.9,1.2,0.125,118.40908297440373,-36.1469962896752,-23.884761385104788,-1.015962499644016,57.36136279997972,57.511688897445424
AnnualContinuous,0.05,0.99,0.00104,0.00156,0.9,1.2,0.16666666666666666,118.40908297440373,-36.1469962896752,-25.541397562745612,-1.0864291961665231,55.634259925816394,55.784586023282095
AnnualContinuous,0.05,0.99,0.00104,0.00156,1.1,0.8,0.125,118.40908297440373,-49.909505405529615,-23.884761385104788,-1.015962499644016,43.59885368412531,43.74917978159101
AnnualContinuous,0.05,0.99,0.00104,0.00156,1.1,0.8,0.16666666666666666,118.40908297440373,-49.909505405529615,-25.541397562745612,-1.0864291961665231,41.87175080996198,42.02207690742768
AnnualContinuous,0.05,0.99,0.00104,0.00156,1.1,1.2,0.125,118.40908297440373,-32.76490332456427,-23.884761385104788,-1.015962499644016,60.74345576509065,60.89378186255635
AnnualContinuous,0.05,0.99,0.00104,0.00156,1.1,1.2,0.16666666666666666,118.40908297440373,-32.76490332456427,-25.541397562745612,-1.0864291961665231,59.01635289092732,59.16667898839302
AnnualContinuous,0.05,0.99,0.00156,0.00104,0.9,0.8,0.125,118.40908297440373,-52.34490249855685,-35.827142077657186,-0.6773083330960107,29.559730065093685,29.710056162559386
AnnualContinuous,0.05,0.99,0.00156,0.00104,0.9,0.8,0.16666666666666666,118.40908297440373,-52.34490249855685,-38.312096344118416,-0.7242861307776821,27.027798000950785,27.178124098416486
AnnualContinuous,0.05,0.99,0.00156,0.00104,0.9,1.2,0.125,118.40908297440373,-36.1469962896752,-35.827142077657186,-0.6773083330960107,45.757636273975336,45.90796237144104
AnnualContinuous,0.05,0.99,0.00156,0.00104,0.9,1.2,0.16666666666666666,118.40908297440373,-36.1469962896752,-38.312096344118416,-0.7242861307776821,43.22570420983243,43.37603030729813
AnnualContinuous,0.05,0.99,0.00156,0.00104,1.1,0.8,0.125,118.40908297440373,-49.909505405529615,-35.827142077657186,-0.6773083330960107,31.99512715812092,32.145453255586624
AnnualContinuous,0.05,0.99,0.00156,0.00104,1.1,0.8,0.16666666666666666,118.40908297440373,-49.909505405529615,-38.312096344118416,-0.7242861307776821,29.46319509397802,29.61352119144372
AnnualContinuous,0.05,0.99,0.00156,0.00104,1.1,1.2,0.125,118.40908297440373,-32.76490332456427,-35.827142077657186,-0.6773083330960107,49.139729239086265,49.290055336551966
AnnualContinuous,0.05,0.99,0.00156,0.00104,1.1,1.2,0.16666666666666666,118.40908297440373,-32.76490332456427,-38.312096344118416,-0.7242861307776821,46.60779717494336,46.75812327240906
AnnualContinuous,0.05,0.99,0.00156,0.00156,0.9,0.8,0.125,118.40908297440373,-52.34490249855685,-35.827142077657186,-1.015962499644016,29.22107589854568,29.371401996011382
AnnualContinuous,0.05,0.99,0.00156,0.00156,0.9,0.8,0.16666666666666666,118.40908297440373,-52.34490249855685,-38.312096344118416,-1.0864291961665231,26.665654935561943,26.815981033027644
AnnualContinuous,0.05,0.99,0.00156,0.00156,0.9,1.2,0.125,118.40908297440373,-36.1469962896752,-35.827142077657186,-1.015962499644016,45.418982107427325,45.56930820489303
AnnualContinuous,0.05,0.99,0.00156,0.00156,0.9,1.2,0.16666666666666666,118.40908297440373,-36.1469962896752,-38.312096344118416,-1.0864291961665231,42.863561144443594,43.013887241909295
AnnualContinuous,0.05,0.99,0.00156,0.00156,1.1,0.8,0.125,118.40908297440373,-49.909505405529615,-35.827142077657186,-1.015962499644016,31.656472991572915,31.806799089038616
AnnualContinuous,0.05,0.99,0.00156,0.00156,1.1,0.8,0.16666666666666666,118.40908297440373,-49.909505405529615,-38.312096344118416,-1.0864291961665231,29.101052028589177,29.251378126054878
AnnualContinuous,0.05,0.99,0.00156,0.00156,1.1,1.2,0.125,118.40908297440373,-32.76490332456427,-35.827142077657186,-1.015962499644016,48.801075072538254,48.951401170003955
AnnualContinuous,0.05,0.99,0.00156,0.00156,1.1,1.2,0.16666666666666666,118.40908297440373,-32.76490332456427,-38.312096344118416,-1.0864291961665231,46.24565410955452,46.39598020702022
AnnualContinuous,0.1,0.96,0.00104,0.00104,0.9,0.8,0.125,112.17702597575091,-39.543331861403885,-23.884761385104788,-0.6773083330960107,48.07162439614623,48.22195049361193
AnnualContinuous,0.1,0.96,0.00104,0.00104,0.9,0.8,0.16666666666666666,112.17702597575091,-39.543331861403885,-25.541397562745612,-0.7242861307776821,46.36801042082372,46.51833651828942
AnnualContinuous,0.1,0.96,0.00104,0.00104,0.9,1.2,0.125,112.17702597575091,-23.345425652522238,-23.884761385104788,-0.6773083330960107,64.26953060502787,64.41985670249358
AnnualContinuous,0.1,0.96,0.00104,0.00104,0.9,1.2,0.16666666666666666,112.17702597575091,-23.345425652522238,-25.541397562745612,-0.7242861307776821,62.56591662970537,62.71624272717107
AnnualContinuous,0.1,0.96,0.00104,0.00104,1.1,0.8,0.125,112.17702597575091,-37.10793476837665,-23.884761385104788,-0.6773083330960107,50.50702148917346,50.65734758663916
AnnualContinuous,0.1,0.96,0.00104,0.00104,1.1,0.8,0.16666666666666666,112.17702597575091,-37.10793476837665,-25.541397562745612,-0.7242861307776821,48.803407513850956,48.95373361131666
AnnualContinuous,0.1,0.96,0.00104,0.00104,1.1,1.2,0.125,112.17702597575091,-19.96333268741131,-23.884761385104788,-0.6773083330960107,67.6516235701388,67.8019496676045
AnnualContinuous,0.1,0.96,0.00104,0.00104,1.1,1.2,0.16666666666666666,112.17702597575091,-19.96333268741131,-25.541397562745612,-0.7242861307776821,65.9480095948163,66.098335692282
AnnualContinuous,0.1,0.96,0.00104,0.00156,0.9,0.8,0.125,112.17702597575091,-39.543331861403885,-23.884761385104788,-1.015962499644016,47.732970229598216,47.88329632706392
AnnualContinuous,0.1,0.96,0.00104,0.00156,0.9,0.8,0.16666666666666666,112.17702597575091,-39.543331861403885,-25.541397562745612,-1.0864291961665231,46.00586735543489,46.15619345290059
AnnualContinuous,0.1,0.96,0.00104,0.00156,0.9,1.2,0.125,112.17702597575091,-23.345425652522238,-23.884761385104788,-1.015962499644016,63.93087643847986,64.08120253594556
AnnualContinuous,0.1,0.96,0.00104,0.00156,0.9,1.2,0.16666666666666666,112.17702597575091,-23.345425652522238,-25.541397562745612,-1.0864291961665231,62.203773564316535,62.354099661782236
AnnualContinuous,0.1,0.96,0.00104,0.00156,1.1,0.8,0.125,112.17702597575091,-37.10793476837665,-23.884761385104788,-1.015962499644016,50.16836732262545,50.31869342009115
AnnualContinuous,0.1,0.96,0.00104,0.00156,1.1,0.8,0.16666666666666666,112.17702597575091,-37.10793476837665,-25.541397562745612,-1.0864291961665231,48.44126444846212,48.59159054592782
AnnualContinuous,0.1,0.96,0.00104,0.00156,1.1,1.2,0.125,112.17702597575091,-19.96333268741131,-23.884761385104788,-1.015962499644016,67.31296940359078,67.46329550105649
AnnualContinuous,0.1,0.96,0.00104,0.00156,1.1,1.2,0.16666666666666666,112.17702597575091,-19.96333268741131,-25.541397562745612,-1.0864291961665231,65.58586652942746,65.73619262689317
AnnualContinuous,0.1,0.96,0.00156,0.00104,0.9,0.8,0.125,112.17702597575091,-39.543331861403885,-35.827142077657186,-0.6773083330960107,36.12924370359383,36.27956980105953
AnnualContinuous,0.1,0.96,0.00156,0.00104,0.9,0.8,0.16666666666666666,112.17702597575091,-39.543331861403885,-38.312096344118416,-0.7242861307776821,33.59731163945092,33.74763773691662
AnnualContinuous,0.1,0.96,0.00156,0.00104,0.9,1.2,0.125,112.17702597575091,-23.345425652522238,-35.827142077657186,-0.6773083330960107,52.32714991247548,52.47747600994118
AnnualContinuous,0.1,0.96,0.00156,0.00104,0.9,1.2,0.16666666666666666,112.17702597575091,-23.345425652522238,-38.312096344118416,-0.7242861307776821,49.79521784833257,49.94554394579827
AnnualContinuous,0.1,0.96,0.00156,0.00104,1.1,0.8,0.125,112.17702597575091,-37.10793476837665,-35.827142077657186,-0.6773083330960107,38.56464079662106,38.714966894086764
AnnualContinuous,0.1,0.96,0.00156,0.00104,1.1,0.8,0.16666666666666666,112.17702597575091,-37.10793476837665,-38.312096344118416,-0.7242861307776821,36.032708732478156,36.18303482994386
AnnualContinuous,0.1,0.96,0.00156,0.00104,1.1,1.2,0.125,112.17702597575091,-19.96333268741131,-35.827142077657186,-0.6773083330960107,55.709242877586405,55.859568975052106
AnnualContinuous,0.1,0.96,0.00156,0.00104,1.1,1.2,0.16666666666666666,112.17702597575091,-19.96333268741131,-38.312096344118416,-0.7242861307776821,53.1773108134435,53.3276369109092
AnnualContinuous,0.1,0.96,0.00156,0.00156,0.9,0.8,0.125,112.17702597575091,-39.543331861403885,-35.827142077657186,-1.015962499644016,35.79058953704582,35.94091563451152
AnnualContinuous,0.1,0.96,0.00156,0.00156,0.9,0.8,0.16666666666666666,112.17702597575091,-39.543331861403885,-38.312096344118416,-1.0864291961665231,33.23516857406209,33.38549467152779
AnnualContinuous,0.1,0.96,0.00156,0.00156,0.9,1.2,0.125,112.17702597575091,-23.345425652522238,-35.827142077657186,-1.015962499644016,51.988495745927466,52.13882184339317
AnnualContinuous,0.1,0.96,0.00156,0.00156,0.9,1.2,0.16666666666666666,112.17702597575091,-23.345425652522238,-38.312096344118416,-1.0864291961665231,49.433074782943734,49.583400880409435
AnnualContinuous,0.1,0.96,0.00156,0.00156,1.1,0.8,0.125,112.17702597575091,-37.10793476837665,-35.827142077657186,-1.015962499644016,38.22598663007305,38.37631272753875
AnnualContinuous,0.1,0.96,0.00156,0.00156,1.1,0.8,0.16666666666666666,112.17702597575091,-37.10793476837665,-38.312096344118416,-1.0864291961665231,35.67056566708932,35.82089176455502
AnnualContinuous,0.1,0.96,0.00156,0.00156,1.1,1.2,0.125,112.17702597575091,-19.96333268741131,-35.827142077657186,-1.015962499644016,55.370588711038394,55.520914808504095
AnnualContinuous,0.1,0.96,0.00156,0.00156,1.1,1.2,0.16666666666666666,112.17702597575091,-19.96333268741131,-38.312096344118416,-1.0864291961665231,52.81516774805466,52.96549384552036
AnnualContinuous,0.1,0.99,0.00104,0.00104,0.9,0.8,0.125,112.17702597575091,-52.34490249855685,-23.884761385104788,-0.6773083330960107,35.270053758993264,35.420379856458965
AnnualContinuous,0.1,0.99,0.00104,0.00104,0.9,0.8,0.16666666666666666,112.17702597575091,-52.34490249855685,-25.541397562745612,-0.7242861307776821,33.56643978367076,33.71676588113646
AnnualContinuous,0.1,0.99,0.00104,0.00104,0.9,1.2,0.125,112.17702597575091,-36.1469962896752,-23.884761385104788,-0.6773083330960107,51.46795996787491,51.61828606534061
AnnualContinuous,0.1,0.99,0.00104,0.00104,0.9,1.2,0.16666666666666666,112.17702597575091,-36.1469962896752,-25.541397562745612,-0.7242861307776821,49.76434599255241,49.91467209001811
AnnualContinuous,0.1,0.99,0.00104,0.00104,1.1,0.8,0.125,112.17702597575091,-49.909505405529615,-23.884761385104788,-0.6773083330960107,37.7054508520205,37.8557769494862
AnnualContinuous,0.1,0.99,0.00104,0.00104,1.1,0.8,0.16666666666666666,112.17702597575091,-49.909505405529615,-25.541397562745612,-0.7242861307776821,36.00183687669799,36.152162974163694
AnnualContinuous,0.1,0.99,0.00104,0.00104,1.1,1.2,0.125,112.17702597575091,-32.76490332456427,-23.884761385104788,-0.6773083330960107,54.85005293298584,55.00037903045154
AnnualContinuous,0.1,0.99,0.00104,0.00104,1.1,1.2,0.16666666666666666,112.17702597575091,-32.76490332456427,-25.541397562745612,-0.7242861307776821,53.146438957663335,53.296765055129036
AnnualContinuous,0.1,0.99,0.00104,0.00156,0.9,0.8,0.125,112.17702597575091,-52.34490249855685,-23.884761385104788,-1.015962499644016,34.93139959244525,35.081725689910954
AnnualContinuous,0.1,0.99,0.00104,0.00156,0.9,0.8,0.16666666666666666,112.17702597575091,-52.34490249855685,-25.541397562745612,-1.0864291961665231,33.204296718281924,33.354622815747625
AnnualContinuous,0.1,0.99,0.00104,0.00156,0.9,1.2,0.125,112.17702597575091,-36.1469962896752,-23.884761385104788,-1.015962499644016,51.1293058013269,51.2796318987926
AnnualContinuous,0.1,0.99,0.00104,0.00156,0.9,1.2,0.16666666666666666,112.17702597575091,-36.1469962896752,-25.541397562745612,-1.0864291961665231,49.40220292716357,49.55252902462927
AnnualContinuous,0.1,0.99,0.00104,0.00156,1.1,0.8,0.125,112.17702597575091,-49.909505405529615,-23.884761385104788,-1.015962499644016,37.36679668547249,37.51712278293819
AnnualContinuous,0.1,0.99,0.00104,0.00156,1.1,0.8,0.16666666666666666,112.17702597575091,-49.909505405529615,-25.541397562745612,-1.0864291961665231,35.63969381130916,35.79001990877486
AnnualContinuous,0.1,0.99,0.00104,0.00156,1.1,1.2,0.125,112.17702597575091,-32.76490332456427,-23.884761385104788,-1.015962499644016,54.51139876643783,54.66172486390353
AnnualContinuous,0.1,0.99,0.00104,0.00156,1.1,1.2,0.16666666666666666,112.17702597575091,-32.76490332456427,-25.541397562745612,-1.0864291961665231,52.7842958922745,52.9346219897402
AnnualContinuous,0.1,0.99,0.00156,0.00104,0.9,0.8,0.125,112.17702597575091,-52.34490249855685,-35.827142077657186,-0.6773083330960107,23.327673066440862,23.477999163906563
AnnualContinuous,0.1,0.99,0.00156,0.00104,0.9,0.8,0.16666666666666666,112.17702597575091,-52.34490249855685,-38.312096344118416,-0.7242861307776821,20.795741002297962,20.946067099763663
AnnualContinuous,0.1,0.99,0.00156,0.00104,0.9,1.2,0.125,112.17702597575091,-36.1469962896752,-35.827142077657186,-0.6773083330960107,39.525579275322514,39.675905372788215
AnnualContinuous,0.1,0.99,0.00156,0.00104,0.9,1.2,0.16666666666666666,112.17702597575091,-36.1469962896752,-38.312096344118416,-0.7242861307776821,36.993647211179606,37.14397330864531
AnnualContinuous,0.1,0.99,0.00156,0.00104,1.1,0.8,0.125,112.17702597575091,-49.909505405529615,-35.827142077657186,-0.6773083330960107,25.763070159468096,25.913396256933797
AnnualContinuous,0.1,0.99,0.00156,0.00104,1.1,0.8,0.16666666666666666,112.17702597575091,-49.909505405529615,-38.312096344118416,-0.7242861307776821,23.231138095325196,23.381464192790897
AnnualContinuous,0.1,0.99,0.00156,0.00104,1.1,1.2,0.125,112.17702597575091,-32.76490332456427,-35.827142077657186,-0.6773083330960107,42.90767224043344,43.05799833789914
AnnualContinuous,0.1,0.99,0.00156,0.00104,1.1,1.2,0.16666666666666666,112.17702597575091,-32.76490332456427,-38.312096344118416,-0.7242861307776821,40.375740176290535,40.526066273756236
AnnualContinuous,0.1,0.99,0.00156,0.00156,0.9,0.8,0.125,112.17702597575091,-52.34490249855685,-35.827142077657186,-1.015962499644016,22.98901889989286,23.13934499735856
AnnualContinuous,0.1,0.99,0.00156,0.00156,0.9,0.8,0.16666666666666666,112.17702597575091,-52.34490249855685,-38.312096344118416,-1.0864291961665231,20.43359793690912,20.58392403437482
AnnualContinuous,0.1,0.99,0.00156,0.00156,0.9,1.2,0.125,112.17702597575091,-36.1469962896752,-35.827142077657186,-1.015962499644016,39.1869251087745,39.337251206240204
AnnualContinuous,0.1,0.99,0.00156,0.00156,0.9,1.2,0.16666666666666666,112.17702597575091,-36.1469962896752,-38.312096344118416,-1.0864291961665231,36.63150414579077,36.78183024325647
AnnualContinuous,0.1,0.99,0.00156,0.00156,1.1,0.8,0.125,112.17702597575091,-49.909505405529615,-35.827142077657186,-1.015962499644016,25.424415992920093,25.574742090385794
AnnualContinuous,0.1,0.99,0.00156,0.00156,1.1,0.8,0.16666666666666666,112.17702597575091,-49.909505405529615,-38.312096344118416,-1.0864291961665231,22.868995029936354,23.019321127402055
AnnualContinuous,0.1,0.99,0.00156,0.00156,1.1,1.2,0.125,112.17702597575091,-32.76490332456427,-35.827142077657186,-1.015962499644016,42.56901807388543,42.71934417135113
AnnualContinuous,0.1,0.99,0.00156,0.00156,1.1,1.2,0.16666666666666666,112.17702597575091,-32.76490332456427,-38.312096344118416,-1.0864291961665231,40.0135971109017,40.1639232083674
