albedo,emissivity,CE,CH,rso_scale,cloud_scale,wind_exponent,Annual_Qnet_valid_W_m2,Annual_Qnet_continuous_W_m2,Annual_residual_continuous_W_m2
0.05944883127291328,0.9709141306891139,0.0011370186615309492,0.0013020956338239392,1.077290458837961,1.142922181955119,0.1416519586355542,63.289954338766506,63.38308514001206,63.53341123747776
0.0879494439514098,0.9716933869970362,0.0011584665641357801,0.0011085476319872278,1.0623250585215849,1.113418336373572,0.15798613688759067,57.2837206415976,57.37406134554688,57.52438744301258
0.08367316473928335,0.9871549748257954,0.0014925981704320868,0.0014698155838902258,1.0761954613933038,0.8413654152080069,0.15440468106336533,30.59052424500827,30.687720991743532,30.838047089209233
0.09783839769543928,0.9899403051952671,0.0013362638989044646,0.0011015878444586632,1.0381308208424742,0.8918891544108405,0.13797120279573213,34.867955866342726,34.95923985958738,35.10956595705308
0.052369067416732355,0.9753338360938857,0.0012790159763908491,0.0015240653288304197,1.0767343218427983,1.11321953339794,0.14326864088542468,57.9027230714266,57.99845950888318,58.14878560634888
0.051424177431413046,0.9797606651759714,0.0011127610279018914,0.001263691719432758,0.9989834174898543,0.9013939081063754,0.13885959121256278,50.06881128826506,50.16136612992891,50.31169222739461
0.08703571730150317,0.9605116413400532,0.0014185452815911183,0.001393293497323316,0.963672425241267,1.169635779597661,0.1596427093977532,55.365531635606324,55.459876817422305,55.610202914888006
0.05086544290209682,0.9648554586977101,0.0012068102749364636,0.0014047130427045284,1.0672709312320054,0.9512600616224629,0.13048536707020886,58.175359339178065,58.26918441592324,58.41951051338894
0.09461422035851187,0.9855171501221918,0.0012805123315594931,0.001395866505693807,0.9199395417545471,1.1166513593061926,0.12846319371432524,46.45057718984761,46.54098768917653,46.69131378664223
0.062198324531794594,0.9765387388127696,0.0011930282156971362,0.0013482070298839015,0.9592692557725618,1.052980919579288,0.1356368640795559,54.8348510474606,54.92648465632387,55.07681075378957
0.05082239944810263,0.9791970448982231,0.0015281767841194365,0.001211795660525473,1.077185217315371,0.8108584880591487,0.1542591410473325,35.6819771179121,35.780611175564175,35.930937273029876
0.05703307045803649,0.9888690659201154,0.0014001513830559289,0.0015577806228740951,1.0224833771962891,0.9187311503198611,0.13841665982357607,39.81493934995855,39.91140951067089,40.061735608136594
0.08960687349939044,0.9633846879362203,0.001318894665430757,0.0014579888051661845,0.9542351285147931,0.9139182548926207,0.1382051957636821,47.32941036506934,47.42214216236848,47.57246825983418
0.09210272598004286,0.9634486743349795,0.0010411509402291294,0.0010748490365577361,1.069218160806075,0.9092577221948628,0.1546730030375871,54.47111945547734,54.56008865720459,54.71041475467029
0.0634634572251413,0.9721228746681725,0.0011987128262410257,0.0011259903213172644,1.004562449111045,0.8139995771047595,0.15973912801069762,44.21095287928935,44.30478156073549,44.45510765820119
0.07933670806530535,0.9611001451849658,0.0013651692035280538,0.0015136269487692855,0.9510002844610814,0.996231406885518,0.15910377941770537,51.49572690163754,51.589526837858564,51.739852935324265
0.06500829466847778,0.9811529626018718,0.0014752811477596818,0.0013984918197569114,0.9180807712601845,1.183509937925966,0.1631104117614115,47.110663036141396,47.20670748587014,47.35703358333584
0.061814332728440516,0.9832847381463982,0.001436891118822763,0.0012162364480369165,0.9400987264255283,1.1303447797641921,0.13867753826521764,48.21937755075222,48.31315816512229,48.46348426258799
0.07016147733520553,0.9703143620264849,0.001379119120344893,0.0012134344539838375,1.0824066873372367,1.1596215651163755,0.16032913589677925,56.01326692292266,56.10861283805567,56.25893893552137
0.0608599073056315,0.9769674825543478,0.0013470326640390015,0.001290083553489976,1.0016358029594408,1.0451727654413965,0.12726197857168983,52.18785743939496,52.28077806498082,52.43110416244652
0.06726305317653274,0.9842976929897408,0.0012317855086013466,0.0013409715376276944,0.9112254696528059,0.8419320484523847,0.13290040129399958,39.097189888998216,39.1906800934248,39.3410061908905
0.09728388983218947,0.9892266696183101,0.0013407670823490456,0.0012600951307801327,0.9258617088414097,1.0193287519837446,0.1523069299220398,38.89342991311458,38.98394175642604,39.13426785389174
0.06073667222735151,0.9643170130724071,0.001524661081822326,0.0015427495427206735,0.9118175659522363,1.033586425571599,0.1663455580483407,48.863844908518466,48.96038171492293,49.11070781238863
0.05519905528386144,0.980205692379702,0.0013406010802754424,0.0012903375041466453,0.91293955546997,0.9857077917325822,0.12921173123557295,47.42917870871478,47.521893715951684,47.672219813417385
0.08915099165371426,0.9804475314181177,0.0012819028835661405,0.0011717186229484094,1.0111773992534445,1.1489592165499471,0.1292446913572212,51.962287579402464,52.05321588042083,52.20354197788653
0.08703746677084495,0.9827730949496042,0.0012102354316163165,0.0014982468312288093,0.9862529934288307,1.1817436748559675,0.16291537439765716,51.37934976841167,51.47278764079505,51.62311373826075
0.08663971627147384,0.9704411346250883,0.00122735805205206,0.0011227344515463626,1.066578490749709,0.8761149427901145,0.15629849863205436,45.71140491790042,45.803343000970465,45.953669098436166
0.06769461905686688,0.9607762958973578,0.0015319321564975716,0.0011461722648201747,1.0847991318575083,0.9962802753836698,0.13082786757298115,53.056478138506826,53.15078958281241,53.30111568027811
